MTGDATE,RESID
1988-02-01,-0.15771651887849056
1988-03-01,0.08306545376303914
1988-04-01,0.0
1988-05-01,0.2011004128836587
1988-06-01,0.3508384305648664
1988-07-01,0.0
1988-08-01,-0.09482491427239152
1988-09-01,0.002197325718697154
1988-10-01,0.0
1988-11-01,-0.009858849820391292
1988-12-01,0.4823631189297698
1989-01-01,0.0
1989-02-01,0.2791633565691075
1989-03-01,0.10370557874170418
1989-04-01,0.0
1989-05-01,0.14240469973955597
1989-06-01,0.0
1989-07-01,0.010805594894415904
1989-08-01,-0.08474309472032748
1989-09-01,0.0
1989-10-01,-0.022864075934384692
1989-11-01,0.12241119441958823
1989-12-01,-0.04730938239455135
1990-01-01,0.0
1990-02-01,0.26156949120012624
1990-03-01,-0.05827084879091443
1990-04-01,0.0
1990-05-01,0.04300836960757513
1990-06-01,0.0
1990-07-01,-0.09996856307438251
1990-08-01,0.16426325797583174
1990-09-01,0.0
1990-10-01,-0.10713712791647023
1990-11-01,-0.00041862185182911515
1990-12-01,-0.08149755607082493
1991-01-01,0.0
1991-02-01,-0.21172872421245958
1991-03-01,0.26921697395915645
1991-04-01,0.0
1991-05-01,0.24527911829528748
1991-06-01,0.0
1991-07-01,-0.050182404048651263
1991-08-01,0.18474473220957627
1991-09-01,0.0
1991-10-01,-0.005292156309103124
1991-11-01,-0.13771865006929385
1991-12-01,0.11879269612756366
1992-01-01,0.0
1992-02-01,0.034757788699795525
1992-03-01,-0.07917561857876633
1992-04-01,0.0
1992-05-01,0.13315525997492236
1992-06-01,0.0
1992-07-01,-0.060237688715557805
1992-08-01,-0.019081946897376384
1992-09-01,0.0
1992-10-01,-0.16415284343473083
1992-11-01,-0.016200416290070203
1992-12-01,-0.1729241055089359
1993-01-01,0.0
1993-02-01,0.05625085118698553
1993-03-01,-0.04578283045481331
1993-04-01,0.0
1993-05-01,0.2811021183386169
1993-06-01,0.0
1993-07-01,0.0083331121724049
1993-08-01,0.031648032956102704
1993-09-01,0.13418254078620656
1993-10-01,0.0
1993-11-01,-0.03528782811330035
1993-12-01,-0.15477472710362314
1994-01-01,0.0
1994-02-01,0.19677003427903084
1994-03-01,0.3456551484607842
1994-04-01,0.0
1994-05-01,0.3211190709811815
1994-06-01,0.0
1994-07-01,0.08295773620412292
1994-08-01,0.45548625417708855
1994-09-01,0.07351777517455749
1994-10-01,0.0
1994-11-01,0.6217861269799544
1994-12-01,-0.16262494762185428
1995-01-01,0.0
1995-02-01,0.5216936235326395
1995-03-01,0.21373214009291708
1995-04-01,0.0
1995-05-01,0.21015434479587242
1995-06-01,0.0
1995-07-01,0.02353804185034547
1995-08-01,-0.00814907944018145
1995-09-01,0.08957919523164153
1995-10-01,0.0
1995-11-01,0.10701040165162973
1995-12-01,-0.12486826454033875
1996-01-01,0.06372677540697752
1996-02-01,0.0
1996-03-01,-0.002414436685125504
1996-04-01,0.0
1996-05-01,-0.007458491244725821
1996-06-01,0.0
1996-07-01,-0.004959345546315767
1996-08-01,-0.032544934326891914
1996-09-01,0.00032373033083330296
1996-10-01,0.0
1996-11-01,0.06597876331936568
1996-12-01,-0.015688546102282375
1997-01-01,0.0
1997-02-01,0.03778381374877128
1997-03-01,0.07383700024822604
1997-04-01,0.0
1997-05-01,0.08300196192102224
1997-06-01,0.0
1997-07-01,-0.10351062593939855
1997-08-01,0.12219566154453024
1997-09-01,-0.1287563220618696
1997-10-01,0.0
1997-11-01,-0.05301878818610369
1997-12-01,-0.013583523081810683
1998-01-01,0.0
1998-02-01,0.0026326910189415353
1998-03-01,-0.028556466052433005
1998-04-01,0.0
1998-05-01,-0.036746163344412455
1998-06-01,0.0
1998-07-01,0.08234220736294742
1998-08-01,0.056931151822263736
1998-09-01,-0.21721398598616498
1998-10-01,0.0
1998-11-01,-0.13651414648321963
1998-12-01,-0.14464806151855636
1999-01-01,0.0
1999-02-01,-0.07020670583590362
1999-03-01,-0.1380591303080367
1999-04-01,0.0
1999-05-01,-0.08153144555268922
1999-06-01,0.24390918989133129
1999-07-01,0.0
1999-08-01,0.26459860363424803
1999-09-01,0.0
1999-10-01,-0.12806404350746875
1999-11-01,0.20554641607897664
1999-12-01,-0.23175796861749204
2000-01-01,0.0
2000-02-01,0.09019225248309637
2000-03-01,0.00242666721721585
2000-04-01,0.0
2000-05-01,0.3627085091477358
2000-06-01,0.07009182013285108
