,MTGDATE,GBdate,Rate_change,Old_rate,gRGDPB1,gRGDPF0,gRGDPF1,gRGDPF2,gPGDPB1,gPGDPF0,gPGDPF1,gPGDPF2,UNEMPF0,gRGDPB1_change,gRGDPF0_change,gRGDPF1_change,gRGDPF2_change,gPGDPB1_change,gPGDPF0_change,gPGDPF1_change,gPGDPF2_change
0,1969-01-14,1969-01-08,0.0,6.4375,4.8,2.6,1.5,,3.9,3.7,3.4,,3.6,,,,,,,,
1,1969-02-04,1969-01-29,0.0,6.4375,3.8,2.3,1.5,1.4,3.9,3.7,3.4,4.2,3.6,-1.0,-0.30000000000000027,0.0,,0.0,0.0,0.0,
2,1969-03-04,1969-02-26,-0.125,6.75,3.4,2.4,1.8,1.2,4.1,3.7,3.4,4.3,3.5,-0.3999999999999999,0.10000000000000009,0.30000000000000004,-0.19999999999999996,0.19999999999999973,0.0,0.0,0.09999999999999964
3,1969-04-01,1969-03-26,0.5,6.75,3.4,2.7,2.6,1.9,4.1,4.1,3.9,4.8,3.3,0.0,0.30000000000000027,0.8,0.7,0.0,0.39999999999999947,0.5,0.5
4,1969-04-29,1969-04-23,0.25,7.6875,2.9,3.0,1.5,1.6,4.2,3.9,4.8,3.5,3.4,0.19999999999999973,0.3999999999999999,-0.3999999999999999,-1.1,0.10000000000000053,0.0,0.0,0.0
5,1969-05-27,1969-05-21,0.125,8.5,2.8,2.2,1.4,1.6,4.3,4.0,4.8,3.5,3.5,-0.10000000000000009,-0.7999999999999998,-0.10000000000000009,0.0,0.09999999999999964,0.10000000000000009,0.0,0.0
6,1969-06-24,1969-06-18,0.0,9.0,2.8,2.3,1.5,1.0,4.3,4.3,5.0,3.7,3.5,0.0,0.09999999999999964,0.10000000000000009,-0.6000000000000001,0.0,0.2999999999999998,0.20000000000000018,0.20000000000000018
7,1969-07-15,1969-07-09,0.125,9.0,2.6,1.5,1.0,-0.1,4.3,5.0,3.7,3.5,3.6,0.30000000000000027,0.0,0.0,,0.0,0.0,0.0,
8,1969-08-12,1969-08-06,0.25,9.5,2.4,1.5,1.1,-0.2,4.8,5.1,3.8,3.5,3.7,-0.20000000000000018,0.0,0.10000000000000009,-0.1,0.5,0.09999999999999964,0.09999999999999964,0.0
9,1969-09-09,1969-09-04,0.0,9.0,2.0,1.8,1.2,-0.4,5.1,5.1,3.8,3.5,3.7,-0.3999999999999999,0.30000000000000004,0.09999999999999987,-0.2,0.2999999999999998,0.0,0.0,0.0
10,1969-10-07,1969-10-01,0.0,9.125,2.1,1.3,-0.1,-0.3,5.2,3.8,3.5,3.2,3.9,0.30000000000000004,0.10000000000000009,0.30000000000000004,-0.19999999999999998,0.10000000000000053,0.0,0.0,0.0
11,1969-10-28,1969-10-22,0.0,9.125,2.0,1.2,-0.5,-0.4,5.5,3.9,3.6,3.3,4.0,-0.10000000000000009,-0.10000000000000009,-0.4,-0.10000000000000003,0.2999999999999998,0.10000000000000009,0.10000000000000009,0.09999999999999964
12,1969-11-25,1969-11-19,0.0,9.125,2.1,1.4,-0.5,0.0,5.6,3.9,3.6,3.3,4.0,0.10000000000000009,0.19999999999999996,0.0,0.4,0.09999999999999964,0.0,0.0,0.0
13,1969-12-16,1969-12-10,0.0,9.0,2.1,1.0,0.1,0.1,5.6,4.1,3.9,3.5,3.7,0.0,-0.3999999999999999,0.6,0.1,0.0,0.19999999999999973,0.2999999999999998,0.20000000000000018
14,1970-01-15,1970-01-07,-0.25,9.0,0.5,-0.5,0.0,1.8,4.2,3.9,3.7,4.6,4.0,-0.5,-0.6,-0.1,0.5,0.10000000000000053,0.0,0.20000000000000018,0.2999999999999998
15,1970-02-10,1970-02-04,-0.5,9.125,-0.1,-1.3,-0.2,1.5,4.4,4.2,4.0,3.7,4.2,-0.6,-0.8,-0.2,-0.30000000000000004,0.20000000000000018,0.30000000000000027,0.2999999999999998,-0.8999999999999995
16,1970-03-10,1970-03-04,-0.1875,8.3125,-0.4,-1.3,-0.5,1.7,4.5,4.2,4.0,3.7,4.2,-0.30000000000000004,0.0,-0.3,0.19999999999999996,0.09999999999999964,0.0,0.0,0.0
17,1970-04-07,1970-04-06,0.0,7.75,-1.5,0.8,3.1,3.3,4.2,5.9,2.9,3.6,4.4,-0.19999999999999996,1.3,1.4000000000000001,0.6999999999999997,0.0,1.9000000000000004,-0.8000000000000003,0.10000000000000009
18,1970-05-05,1970-04-29,0.125,8.25,-1.6,-0.2,3.9,3.4,5.0,6.4,3.0,3.7,4.6,-0.10000000000000009,-1.0,0.7999999999999998,0.10000000000000009,0.7999999999999998,0.5,0.10000000000000009,0.10000000000000009
19,1970-05-26,1970-05-20,0.0,8.0,-3.0,-0.2,2.6,2.8,6.2,4.5,4.2,3.7,4.9,-1.4,0.0,-1.2999999999999998,-0.6000000000000001,1.2000000000000002,-1.9000000000000004,1.2000000000000002,0.0
20,1970-06-23,1970-06-17,-0.25,7.875,-3.0,-0.4,1.8,2.6,6.2,4.5,4.0,3.5,5.0,0.0,-0.2,-0.8,-0.19999999999999973,0.0,0.0,-0.20000000000000018,-0.20000000000000018
21,1970-07-21,1970-07-15,-0.25,7.3125,0.3,1.6,2.5,3.0,4.5,4.0,3.5,3.2,5.1,0.7,-0.19999999999999996,-0.10000000000000009,0.20000000000000018,0.0,0.0,0.0,0.0
22,1970-08-18,1970-08-12,-0.5,6.75,0.3,1.6,2.7,3.2,4.2,4.0,3.5,4.1,5.1,0.0,0.0,0.20000000000000018,0.20000000000000018,-0.2999999999999998,0.0,0.0,0.8999999999999995
23,1970-09-15,1970-09-09,-0.1875,6.375,0.6,1.7,2.5,2.8,4.3,4.0,3.6,4.2,5.1,0.3,0.09999999999999987,-0.20000000000000018,-0.40000000000000036,0.09999999999999964,0.0,0.10000000000000009,0.10000000000000053
24,1970-10-20,1970-10-14,-0.125,6.25,1.4,1.5,3.8,2.9,4.4,3.6,4.3,3.0,5.6,-0.30000000000000004,-1.0,1.0,-0.8000000000000003,0.40000000000000036,0.0,0.09999999999999964,0.0
25,1970-11-17,1970-11-11,-0.625,5.75,1.4,-0.2,4.3,1.7,4.4,4.0,4.7,3.6,5.7,0.0,-1.7,0.5,-1.2,0.0,0.3999999999999999,0.40000000000000036,0.6000000000000001
26,1970-12-15,1970-12-09,-0.375,5.125,1.4,-2.0,5.8,2.7,4.6,4.2,4.9,3.8,5.7,0.0,-1.8,1.5,1.0000000000000002,0.1999999999999993,0.20000000000000018,0.20000000000000018,0.19999999999999973
27,1971-01-12,1971-01-06,-0.5,4.5,-2.6,7.0,2.2,2.7,4.8,4.6,3.9,3.6,6.0,-0.6000000000000001,1.2000000000000002,-0.5,0.10000000000000009,0.5999999999999996,-0.3000000000000007,0.10000000000000009,0.0
28,1971-02-09,1971-02-09,-0.125,3.75,-3.3,6.1,3.7,1.5,5.7,4.5,3.9,3.8,6.1,-0.6999999999999997,-0.9000000000000004,1.5,-1.2000000000000002,0.9000000000000004,-0.09999999999999964,0.0,0.19999999999999973
29,1971-03-09,1971-03-03,0.125,3.5,-3.9,7.2,3.6,1.6,5.9,4.5,3.9,3.8,6.0,-0.6000000000000001,1.1000000000000005,-0.10000000000000009,0.10000000000000009,0.20000000000000018,0.0,0.0,0.0
30,1971-04-06,1971-03-31,0.375,3.75,-3.9,6.4,2.7,2.6,5.9,4.7,4.0,4.7,6.0,0.0,-0.7999999999999998,-0.8999999999999999,1.0,0.0,0.20000000000000018,0.10000000000000009,0.9000000000000004
31,1971-05-11,1971-04-28,0.25,4.25,6.5,3.1,2.4,6.0,5.2,4.3,4.9,3.8,6.2,0.09999999999999964,0.3999999999999999,-0.20000000000000018,0.0,0.5,0.2999999999999998,0.20000000000000018,0.19999999999999973
32,1971-06-08,1971-06-02,0.375,4.75,7.1,2.9,2.1,5.3,5.6,4.7,4.9,3.9,6.2,0.5999999999999996,-0.20000000000000018,-0.2999999999999998,-0.7000000000000002,0.39999999999999947,0.40000000000000036,0.0,0.10000000000000009
33,1971-06-29,1971-06-23,0.25,5.125,7.1,3.2,2.5,4.0,5.6,4.6,5.5,4.4,6.2,0.0,0.30000000000000027,0.3999999999999999,-1.2999999999999998,0.0,-0.10000000000000053,0.5999999999999996,0.5000000000000004
34,1971-07-27,1971-07-21,0.125,5.5,3.6,2.7,5.0,5.1,4.2,4.5,5.3,5.1,6.2,0.3999999999999999,0.20000000000000018,1.0,0.2999999999999998,-0.39999999999999947,-1.0,0.8999999999999995,0.0
35,1971-08-24,1971-08-20,0.0,5.625,4.0,3.1,6.6,,4.1,3.8,3.0,,6.1,0.3999999999999999,0.3999999999999999,1.5999999999999996,,-0.10000000000000053,-0.7000000000000002,-2.3,
36,1971-09-21,1971-09-15,-0.25,5.5,4.8,2.1,6.4,7.3,4.0,4.1,2.2,3.9,6.1,0.7999999999999998,-1.0,-0.1999999999999993,,-0.09999999999999964,0.2999999999999998,-0.7999999999999998,
37,1971-10-19,1971-10-13,-0.125,5.1875,1.7,7.1,7.9,7.1,3.9,2.5,3.5,2.5,5.9,-0.40000000000000013,0.6999999999999993,0.6000000000000005,-0.40000000000000036,-0.19999999999999973,0.2999999999999998,-0.3999999999999999,0.8999999999999999
38,1971-11-16,1971-11-10,-0.375,4.75,2.9,5.8,6.3,6.6,3.3,2.4,4.0,3.1,5.8,1.2,-1.2999999999999998,-1.6000000000000005,-0.5,-0.6000000000000001,-0.10000000000000009,0.5,0.6000000000000001
39,1971-12-14,1971-12-08,-0.625,4.375,3.9,5.9,6.8,6.6,3.3,2.4,4.0,3.1,5.9,1.0,0.10000000000000053,0.5,0.0,0.0,0.0,0.0,0.0
40,1972-01-11,1972-01-07,-0.3125,3.625,5.7,5.8,6.6,6.9,1.5,5.2,3.1,2.9,5.9,-0.20000000000000018,-1.0,0.0,0.8000000000000007,-0.8999999999999999,1.2000000000000002,0.0,-0.7000000000000002
41,1972-02-15,1972-02-09,0.0,3.25,6.1,5.9,6.5,6.1,1.5,5.2,3.1,2.9,5.8,0.39999999999999947,0.10000000000000053,-0.09999999999999964,-0.8000000000000007,0.0,0.0,0.0,0.0
42,1972-03-21,1972-03-15,0.3125,3.9375,5.8,5.9,6.3,6.5,1.7,5.6,3.4,2.8,5.8,-0.2999999999999998,0.0,-0.20000000000000018,0.40000000000000036,0.19999999999999996,0.39999999999999947,0.2999999999999998,-0.10000000000000009
43,1972-04-18,1972-04-12,0.125,4.25,5.6,6.2,7.4,6.9,5.5,3.5,3.2,3.0,5.7,-0.3000000000000007,-0.09999999999999964,0.9000000000000004,0.20000000000000018,-0.09999999999999964,0.10000000000000009,0.40000000000000036,0.20000000000000018
44,1972-05-23,1972-05-17,0.3125,4.25,5.6,6.9,7.9,7.8,6.0,4.0,3.4,3.4,5.7,0.0,0.7000000000000002,0.5,0.8999999999999995,0.5,0.5,0.19999999999999973,0.3999999999999999
45,1972-06-20,1972-06-14,0.125,4.4375,5.6,6.4,7.7,7.5,6.0,4.0,3.4,3.4,5.8,0.0,-0.5,-0.20000000000000018,-0.2999999999999998,0.0,0.0,0.0,0.0
46,1972-07-18,1972-07-12,0.0,4.625,7.8,6.5,7.7,6.3,2.7,3.2,3.2,4.1,5.6,1.3999999999999995,-1.2000000000000002,0.20000000000000018,,-1.2999999999999998,-0.19999999999999973,-0.19999999999999973,
47,1972-08-15,1972-08-09,0.125,4.75,8.9,6.2,7.5,6.5,2.1,3.3,2.9,3.8,5.5,1.1000000000000005,-0.2999999999999998,-0.20000000000000018,0.20000000000000018,-0.6000000000000001,0.09999999999999964,-0.30000000000000027,-0.2999999999999998
48,1972-09-19,1972-09-13,0.1875,5.0,9.4,6.0,7.9,7.0,1.8,3.3,2.9,3.9,5.5,0.5,-0.20000000000000018,0.40000000000000036,0.5,-0.30000000000000004,0.0,0.0,0.10000000000000009
49,1972-10-17,1972-10-11,0.125,5.0625,6.0,8.1,7.1,5.6,2.5,2.7,3.7,3.5,5.4,0.0,0.1999999999999993,0.09999999999999964,-0.3000000000000007,-0.7999999999999998,-0.19999999999999973,-0.19999999999999973,0.10000000000000009
50,1972-11-21,1972-11-15,0.125,5.0625,5.9,7.5,6.6,5.7,2.2,3.0,4.1,3.5,5.4,-0.09999999999999964,-0.5999999999999996,-0.5,0.10000000000000053,-0.2999999999999998,0.2999999999999998,0.39999999999999947,0.0
51,1972-12-19,1972-12-13,0.25,5.375,6.3,7.6,6.8,5.9,2.4,2.8,4.2,3.5,5.3,0.39999999999999947,0.09999999999999964,0.20000000000000018,0.20000000000000018,0.19999999999999973,-0.20000000000000018,0.10000000000000053,0.0
52,1973-01-16,1973-01-10,0.5,5.75,8.7,6.8,6.2,5.4,2.3,4.2,3.6,3.8,5.1,1.0999999999999996,0.0,0.2999999999999998,1.0,-0.5,0.0,0.10000000000000009,0.0
53,1973-02-13,1973-02-07,0.3125,6.375,8.5,6.5,6.0,4.8,2.7,4.9,4.1,4.0,5.0,-0.1999999999999993,-0.2999999999999998,-0.20000000000000018,-0.6000000000000005,0.40000000000000036,0.7000000000000002,0.49999999999999956,0.20000000000000018
54,1973-03-20,1973-03-14,0.125,7.0,8.0,6.5,6.2,4.8,2.8,5.7,3.9,4.2,5.0,-0.5,0.0,0.20000000000000018,0.0,0.09999999999999964,0.7999999999999998,-0.19999999999999973,0.20000000000000018
55,1973-04-17,1973-04-11,0.1875,7.0,7.0,6.1,4.8,3.8,6.3,4.4,4.3,4.5,4.9,0.5,-0.10000000000000053,0.0,-0.10000000000000009,0.5999999999999996,0.5000000000000004,0.09999999999999964,0.0
56,1973-05-15,1973-05-09,0.5,7.5,7.9,6.0,4.8,3.9,6.0,5.1,4.4,4.7,4.9,0.9000000000000004,-0.09999999999999964,0.0,0.10000000000000009,-0.2999999999999998,0.6999999999999993,0.10000000000000053,0.20000000000000018
57,1973-06-19,1973-06-18,0.5,8.5,8.0,5.7,4.3,3.5,6.6,6.0,4.5,4.7,5.0,0.09999999999999964,-0.2999999999999998,-0.5,-0.3999999999999999,0.5999999999999996,0.9000000000000004,0.09999999999999964,0.0
58,1973-07-17,1973-07-11,0.25,9.75,4.7,4.4,3.3,1.5,6.1,3.6,5.3,6.2,4.7,-1.0,0.10000000000000053,-0.20000000000000018,-0.3999999999999999,0.09999999999999964,-0.8999999999999999,0.5999999999999996,0.6000000000000005
59,1973-08-21,1973-08-15,0.25,10.5,2.6,3.6,2.6,1.6,6.8,6.0,6.6,6.1,4.7,-2.1,-0.8000000000000003,-0.6999999999999997,0.10000000000000009,0.7000000000000002,2.4,1.2999999999999998,-0.10000000000000053
60,1973-09-18,1973-09-12,-0.375,10.75,2.4,4.0,3.0,2.2,7.3,6.4,6.8,5.7,4.7,-0.20000000000000018,0.3999999999999999,0.3999999999999999,0.6000000000000001,0.5,0.40000000000000036,0.20000000000000018,-0.39999999999999947
61,1973-10-16,1973-10-10,-0.75,10.5,3.7,3.5,2.5,2.3,6.6,6.4,5.7,5.1,4.7,-0.2999999999999998,0.5,0.2999999999999998,0.4999999999999998,0.1999999999999993,-0.39999999999999947,0.0,0.09999999999999964
62,1973-11-20,1973-11-14,0.0,10.125,3.5,3.8,3.0,2.5,6.4,6.1,6.0,5.3,4.6,-0.20000000000000018,0.2999999999999998,0.5,0.20000000000000018,-0.1999999999999993,-0.3000000000000007,0.2999999999999998,0.20000000000000018
63,1973-12-18,1973-12-12,-0.625,10.25,3.4,2.0,-0.8,-1.2,7.0,7.0,7.1,6.2,4.7,-0.10000000000000009,-1.7999999999999998,-3.8,-3.7,0.5999999999999996,0.9000000000000004,1.0999999999999996,0.9000000000000004
64,1974-01-22,1974-01-16,-0.375,9.75,1.0,-1.3,-0.7,1.3,7.8,8.1,6.9,5.5,5.2,-1.0,-0.5,0.5,0.10000000000000009,0.7999999999999998,1.0,0.7000000000000002,0.5
65,1974-02-20,1974-02-13,-0.125,9.0,1.3,-3.0,-0.7,1.3,7.9,8.1,7.0,5.8,5.4,0.30000000000000004,-1.7,0.0,0.0,0.10000000000000053,0.0,0.09999999999999964,0.2999999999999998
66,1974-03-19,1974-03-13,0.6875,9.1875,1.6,-3.4,-1.5,1.9,8.8,8.4,7.3,5.8,5.3,0.30000000000000004,-0.3999999999999999,-0.8,0.5999999999999999,0.9000000000000004,0.3000000000000007,0.2999999999999998,0.0
67,1974-04-16,1974-04-10,0.625,9.875,-4.2,-0.3,2.9,3.5,9.3,7.8,6.2,6.7,5.5,-0.8000000000000003,1.2,1.0,0.0,0.9000000000000004,0.5,0.40000000000000036,0.5
68,1974-05-21,1974-05-15,0.375,11.0,-5.8,-0.4,2.4,3.0,10.8,9.0,7.0,7.3,5.2,-1.5999999999999996,-0.10000000000000003,-0.5,-0.5,1.5,1.2000000000000002,0.7999999999999998,0.5999999999999996
69,1974-06-18,1974-06-12,0.25,11.625,-6.3,-0.5,1.3,2.2,11.5,9.0,7.5,7.5,5.2,-0.5,-0.09999999999999998,-1.0999999999999999,-0.7999999999999998,0.6999999999999993,0.0,0.5,0.20000000000000018
70,1974-07-16,1974-07-10,-0.5,12.75,-0.8,0.2,1.3,0.8,7.9,8.5,8.1,6.7,5.5,-0.30000000000000004,-1.1,-0.9000000000000001,-0.8,-1.0999999999999996,1.0,0.5999999999999996,0.6000000000000005
71,1974-08-20,1974-08-14,-0.375,12.25,-1.2,-0.4,-1.2,-1.6,8.8,9.7,8.8,7.4,5.5,-0.3999999999999999,-0.6000000000000001,-2.5,-2.4000000000000004,0.9000000000000004,1.1999999999999993,0.7000000000000011,0.7000000000000002
72,1974-09-10,1974-09-04,-0.625,11.75,-0.8,-0.7,-1.7,-2.0,9.6,10.5,8.9,8.4,5.5,0.3999999999999999,-0.29999999999999993,-0.5,-0.3999999999999999,0.7999999999999989,0.8000000000000007,0.09999999999999964,1.0
73,1974-10-15,1974-10-09,-0.8125,10.4375,-2.0,-3.1,-2.7,-1.0,10.1,10.6,8.4,7.6,6.1,-1.3,-1.4000000000000001,-0.7000000000000002,-0.4,-0.40000000000000036,1.6999999999999993,0.0,0.39999999999999947
74,1974-11-19,1974-11-13,-0.25,9.5,-2.9,-5.5,-2.5,-1.9,11.5,12.3,8.7,8.0,6.4,-0.8999999999999999,-2.4,0.20000000000000018,-0.8999999999999999,1.4000000000000004,1.700000000000001,0.29999999999999893,0.40000000000000036
75,1974-12-17,1974-12-11,-0.625,8.875,-2.1,-6.5,-4.0,-3.0,11.8,11.9,8.4,7.8,6.5,0.7999999999999998,-1.0,-1.5,-1.1,0.3000000000000007,-0.40000000000000036,-0.29999999999999893,-0.20000000000000018
76,1975-01-21,1975-01-15,-0.5625,7.25,-9.0,-5.2,-2.1,3.6,12.3,8.2,7.2,6.9,7.6,-2.5,-1.2000000000000002,0.8999999999999999,2.6,0.40000000000000036,-0.20000000000000107,-0.5999999999999996,-0.8999999999999995
77,1975-02-19,1975-02-12,-0.5,6.25,-9.1,-10.5,-3.6,5.1,13.7,7.3,6.5,6.5,8.5,-0.09999999999999964,-5.3,-1.5,1.4999999999999996,1.3999999999999986,-0.8999999999999995,-0.7000000000000002,-0.40000000000000036
78,1975-03-18,1975-03-12,-0.5,5.75,-9.1,-10.9,-3.7,4.9,14.4,7.2,6.5,5.5,8.4,0.0,-0.40000000000000036,-0.10000000000000009,-0.1999999999999993,0.7000000000000011,-0.09999999999999964,0.0,-1.0
79,1975-04-15,1975-04-09,-0.125,5.5,-11.2,-0.7,6.5,6.8,7.9,6.5,5.5,5.9,9.1,-0.29999999999999893,3.0,1.5999999999999996,-0.10000000000000053,0.7000000000000002,0.0,0.0,0.0
80,1975-05-20,1975-05-14,0.0,5.125,-10.4,-1.2,4.6,5.7,8.0,7.0,5.8,6.0,9.2,0.7999999999999989,-0.5,-1.9000000000000004,-1.0999999999999996,0.09999999999999964,0.5,0.2999999999999998,0.09999999999999964
81,1975-06-17,1975-06-11,0.375,5.25,-11.3,0.3,5.4,5.7,8.5,7.2,6.4,6.7,9.2,-0.9000000000000004,1.5,0.8000000000000007,0.0,0.5,0.20000000000000018,0.6000000000000005,0.7000000000000002
82,1975-07-15,1975-07-09,0.125,6.0,0.0,6.1,6.0,5.8,6.4,6.9,6.6,5.3,9.0,-0.3,0.6999999999999993,0.2999999999999998,0.20000000000000018,-0.7999999999999998,0.5,-0.10000000000000053,-0.10000000000000053
83,1975-08-19,1975-08-13,0.0,6.1875,-0.3,7.0,8.5,6.2,5.1,7.5,8.1,7.8,8.6,-0.3,0.9000000000000004,2.5,0.40000000000000036,-1.3000000000000007,0.5999999999999996,1.5,2.5
84,1975-09-16,1975-09-10,0.25,6.125,1.6,7.9,7.8,6.1,5.0,7.4,8.1,7.8,8.4,1.9000000000000001,0.9000000000000004,-0.7000000000000002,-0.10000000000000053,-0.09999999999999964,-0.09999999999999964,0.0,0.0
85,1975-10-21,1975-10-15,-0.25,5.75,10.8,7.6,5.3,5.1,4.9,7.3,5.6,5.1,8.1,2.9000000000000004,-0.20000000000000018,-0.7999999999999998,-0.3000000000000007,-2.5,-0.7999999999999998,-2.2,-0.7000000000000002
86,1975-11-18,1975-11-12,-0.25,5.25,11.2,7.4,5.0,5.0,5.0,6.6,5.3,5.2,8.3,0.3999999999999986,-0.1999999999999993,-0.2999999999999998,-0.09999999999999964,0.09999999999999964,-0.7000000000000002,-0.2999999999999998,0.10000000000000053
87,1975-12-16,1975-12-10,0.0,5.25,13.2,5.0,4.8,4.8,4.7,7.3,5.0,5.2,8.4,2.0,-2.4000000000000004,-0.20000000000000018,-0.20000000000000018,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,0.0
88,1976-01-20,1976-01-14,0.0,4.75,6.2,4.5,4.5,4.3,6.6,5.0,5.6,5.7,8.2,1.2000000000000002,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,-0.7000000000000002,0.0,0.39999999999999947,0.5
89,1976-02-18,1976-02-11,0.0,4.75,5.4,6.5,5.5,5.0,6.4,5.0,5.6,5.9,7.9,-0.7999999999999998,2.0,1.0,0.7000000000000002,-0.1999999999999993,0.0,0.0,0.20000000000000018
90,1976-03-16,1976-03-10,0.0,4.75,4.9,6.6,5.2,5.3,6.8,4.7,5.5,5.8,7.6,-0.5,0.09999999999999964,-0.2999999999999998,0.2999999999999998,0.39999999999999947,-0.2999999999999998,-0.09999999999999964,-0.10000000000000053
91,1976-04-20,1976-04-14,0.125,4.75,5.5,5.2,5.3,5.0,3.1,5.4,5.4,5.9,7.3,-1.0999999999999996,0.0,0.0,-0.2999999999999998,-1.6,-0.09999999999999964,-0.39999999999999947,-0.39999999999999947
92,1976-05-18,1976-05-12,0.25,5.125,7.5,6.7,5.5,5.2,3.7,5.3,5.9,5.9,7.4,2.0,1.5,0.20000000000000018,0.20000000000000018,0.6000000000000001,-0.10000000000000053,0.5,0.0
93,1976-06-22,1976-06-16,0.0,5.5,8.5,5.7,5.3,5.0,3.5,4.8,5.7,6.3,7.3,1.0,-1.0,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,-0.5,-0.20000000000000018,0.39999999999999947
94,1976-07-20,1976-07-14,0.0,5.25,5.0,5.4,5.2,5.1,5.0,5.3,6.0,5.4,7.3,-0.7000000000000002,0.10000000000000053,0.20000000000000018,0.09999999999999964,0.20000000000000018,-0.40000000000000036,-0.2999999999999998,-0.1999999999999993
95,1976-08-17,1976-08-11,0.0,5.25,4.4,5.3,5.4,5.0,4.7,5.5,6.0,5.6,7.6,-0.5999999999999996,-0.10000000000000053,0.20000000000000018,-0.09999999999999964,-0.2999999999999998,0.20000000000000018,0.0,0.1999999999999993
96,1976-09-21,1976-09-15,0.0,5.25,4.3,4.0,5.7,5.4,5.1,5.1,6.2,5.6,7.8,-0.10000000000000053,-1.2999999999999998,0.2999999999999998,0.40000000000000036,0.39999999999999947,-0.40000000000000036,0.20000000000000018,0.0
97,1976-10-19,1976-10-13,-0.125,5.0,3.3,5.1,5.0,4.8,5.1,6.2,5.7,4.7,7.5,-0.7000000000000002,-0.6000000000000005,-0.40000000000000036,-0.40000000000000036,0.0,0.0,0.10000000000000053,-0.2999999999999998
98,1976-11-16,1976-11-10,-0.25,5.0,4.0,3.3,4.4,4.4,4.4,6.1,6.2,5.0,7.7,0.7000000000000002,-1.7999999999999998,-0.5999999999999996,-0.39999999999999947,-0.6999999999999993,-0.10000000000000053,0.5,0.2999999999999998
99,1976-12-21,1976-12-15,-0.0625,4.6875,3.8,3.5,4.8,5.1,4.2,5.9,6.2,5.1,8.0,-0.20000000000000018,0.20000000000000018,0.39999999999999947,0.6999999999999993,-0.20000000000000018,-0.1999999999999993,0.0,0.09999999999999964
100,1977-01-18,1977-01-12,0.0625,4.625,2.8,5.0,6.5,6.1,5.8,5.8,5.0,5.4,7.9,-0.7000000000000002,0.20000000000000018,1.4000000000000004,0.1999999999999993,-0.10000000000000053,-0.40000000000000036,-0.09999999999999964,-0.1999999999999993
101,1977-02-15,1977-02-09,0.0,4.6875,3.0,3.8,7.8,6.0,6.2,5.2,5.8,5.5,7.7,0.20000000000000018,-1.2000000000000002,1.2999999999999998,-0.09999999999999964,0.40000000000000036,-0.5999999999999996,0.7999999999999998,0.09999999999999964
102,1977-03-15,1977-03-09,0.0,4.6875,2.4,4.5,7.9,6.3,5.7,5.9,5.8,5.6,7.4,-0.6000000000000001,0.7000000000000002,0.10000000000000053,0.2999999999999998,-0.5,0.7000000000000002,0.0,0.09999999999999964
103,1977-04-19,1977-04-13,0.125,4.6875,4.8,7.2,6.4,5.9,6.3,6.1,5.7,6.6,7.1,0.2999999999999998,-0.7000000000000002,0.10000000000000053,-0.1999999999999993,0.39999999999999947,0.2999999999999998,0.10000000000000053,0.09999999999999964
104,1977-05-17,1977-05-11,0.125,5.25,5.2,7.0,5.6,6.1,5.8,6.5,5.9,6.3,6.9,0.40000000000000036,-0.20000000000000018,-0.8000000000000007,0.1999999999999993,-0.5,0.40000000000000036,0.20000000000000018,-0.2999999999999998
105,1977-06-21,1977-06-15,0.0,5.375,6.4,6.6,5.6,5.5,5.5,7.2,6.4,6.5,6.9,1.2000000000000002,-0.40000000000000036,0.0,-0.5999999999999996,-0.2999999999999998,0.7000000000000002,0.5,0.20000000000000018
106,1977-07-19,1977-07-13,0.0,5.375,6.7,5.5,5.6,5.4,7.5,6.4,6.7,6.1,6.9,0.10000000000000053,-0.09999999999999964,0.09999999999999964,-0.09999999999999964,0.2999999999999998,0.0,0.20000000000000018,0.0
107,1977-08-16,1977-08-10,0.125,5.875,6.4,5.3,5.6,5.4,6.6,6.4,6.5,6.0,6.8,-0.2999999999999998,-0.20000000000000018,0.0,0.0,-0.9000000000000004,0.0,-0.20000000000000018,-0.09999999999999964
108,1977-09-20,1977-09-14,0.125,6.125,6.1,4.4,5.1,5.0,7.1,5.6,6.5,6.3,7.1,-0.3000000000000007,-0.8999999999999995,-0.5,-0.40000000000000036,0.5,-0.8000000000000007,0.0,0.2999999999999998
109,1977-10-18,1977-10-12,0.0,6.5,3.8,5.2,4.8,4.7,5.2,6.8,6.3,6.2,6.9,-0.6000000000000005,0.10000000000000053,-0.20000000000000018,-0.09999999999999964,-0.39999999999999947,0.2999999999999998,0.0,0.40000000000000036
110,1977-11-15,1977-11-09,0.0,6.5,3.8,5.0,4.7,4.5,5.1,6.8,6.4,6.1,6.9,0.0,-0.20000000000000018,-0.09999999999999964,-0.20000000000000018,-0.10000000000000053,0.0,0.10000000000000053,-0.10000000000000053
111,1977-12-20,1977-12-14,0.0,6.5,4.7,5.1,4.6,4.4,5.0,6.9,6.3,6.4,6.9,0.9000000000000004,0.09999999999999964,-0.10000000000000053,-0.09999999999999964,-0.09999999999999964,0.10000000000000053,-0.10000000000000053,0.3000000000000007
